fid,class,natura_cod,status,area
11105,forest,,,"33.5164916"
11135,forest,,,"9862.40603"
11145,forest,,,"113.901699"
11162,forest,,,"5679.62831"
11165,forest,,,"31.7588472"
11176,forest,,,"137.634080"
11185,forest,,,"7274.75210"
11205,forest,,,"131.197914"
11257,forest,,,"2278.81190"
11267,forest,,,"492.438953"
11282,forest,,,"3.33361678"
11290,forest,,,"36.2022672"
11345,forest,,,"4599.21653"
11361,forest,,,"8732.18298"
11367,forest,,,"36.9875451"
11398,forest,,,"217.858687"
11407,forest,,,"175.935345"
11415,forest,,,"114.666736"
11450,forest,,,"7943.88106"
11477,forest,,,"1725.48672"
11494,forest,,,"1162.92933"
11504,forest,,,"504.023510"
11507,forest,,,"92.8950197"
11554,forest,,,"12577.3117"
11566,forest,,,"121.087674"
11570,forest,,,"63.8799989"
11596,forest,,,"8649.44953"
11617,forest,,,"3.96791301"
11626,forest,,,"0.01753805"
11642,forest,,,"622.293750"
11644,forest,,,"179.088157"
11646,forest,,,"0.04291787"
11649,forest,,,"68587.0029"
11652,forest,,,"20.3252911"
11676,forest,,,"165.619673"
11683,forest,,,"4.97442657"
11736,forest,,,"10.2016902"
11738,forest,,,"0.80827357"
11767,forest,,,"765.056780"
11828,forest,,,"10.5166555"
11831,forest,,,"1.76760785"
11877,forest,,,"3.42222101"
11878,forest,,,"166.537233"
11883,forest,,,"409.985500"
11894,forest,,,"0.00300951"
11895,forest,,,"309.512722"
11919,forest,,,"356073.132"
11943,forest,,,"0.13416065"
11952,forest,,,"1446.60150"
11956,forest,,,"1757.29483"
11994,forest,,,"5566.68445"
12001,forest,,,"8346.48514"
12022,forest,,,"33.2776197"
12035,forest,,,"772.541431"
12056,forest,,,"49.5245589"
12069,forest,,,"1.59634296"
12070,forest,,,"45.6017637"
12097,forest,,,"30.3825403"
12182,forest,,,"4816.33362"
12184,forest,,,"140.357408"
12192,forest,,,"7725.85513"
12225,forest,,,"170.076848"
12243,forest,,,"3003.15966"
12271,forest,,,"6.69848877"
12291,forest,,,"118.780708"
12350,forest,,,"2284.62423"
12376,forest,,,"519.467362"
12392,forest,,,"34619.1841"
12398,forest,,,"4487.56715"
12402,forest,,,"22.6407966"
12406,forest,,,"15.0513833"
12407,forest,,,"3.55106325"
12429,forest,,,"490.877875"
12436,forest,,,"155.195089"
12445,forest,,,"271.576147"
12453,forest,,,"1859.04154"
12463,forest,,,"1173.85696"
12524,forest,,,"1.20086540"
12527,forest,,,"1.10393961"
12532,forest,,,"2490.29408"
12536,forest,,,"63.1515870"
12540,forest,,,"18.4194106"
12558,forest,,,"2887.84239"
12565,forest,,,"2516.08488"
12575,forest,,,"9364.93097"
12588,forest,,,"15.3996219"
12617,forest,,,"1015.65607"
12619,forest,,,"1464.55561"
12641,forest,,,"4081.30266"
12654,forest,,,"41.1683516"
12682,forest,,,"2.97539722"
12686,forest,,,"7.51895737"
12687,forest,,,"3650.77842"
12719,forest,,,"6.51287747"
12726,forest,,,"961.823429"
12727,forest,,,"3.04340148"
12804,forest,,,"666319.668"
12805,forest,,,"40.3678372"
12808,forest,,,"239.058416"
12821,forest,,,"0.05831755"
12845,forest,,,"38.8176032"
12855,forest,,,"60.8547214"
12863,forest,,,"1244.92912"
12873,forest,,,"2435.40629"
12892,forest,,,"38969.4412"
12894,forest,,,"0.37461173"
12905,forest,,,"22.0053198"
12914,forest,,,"0.00777811"
12941,forest,,,"2815.41785"
12946,forest,,,"753.974857"
12962,forest,,,"10.7505750"
13004,forest,,,"10501.2072"
13022,forest,,,"6555.89666"
13039,forest,,,"1352.78702"
13067,forest,,,"4124.87870"
13071,forest,,,"2554.91473"
13077,forest,,,"3851.83853"
13088,forest,,,"2185.12979"
13111,forest,,,"1671.89254"
13113,forest,,,"50.9165122"
13118,forest,,,"2.00308636"
13127,forest,,,"6253.20977"
13146,forest,,,"13870.0526"
13155,forest,,,"61.0184744"
13164,forest,,,"20.1527615"
13174,forest,,,"315.698350"
13202,forest,,,"9386.44535"
13207,forest,,,"2.75641161"
13256,forest,,,"1426.46224"
13263,forest,,,"6535.93164"
13294,forest,,,"624.924139"
13306,forest,,,"0.26052344"
13318,forest,,,"78.5690849"
13361,forest,,,"2663.63634"
13393,forest,,,"3184.94362"
13401,forest,,,"3699.24331"
13434,forest,,,"15240.6797"
13435,forest,,,"7.20010916"
13438,forest,,,"2323.31339"
13444,forest,,,"5.16116869"
13456,forest,,,"655.141064"
13481,forest,,,"52.3759169"
13490,forest,,,"2657.95628"
13506,forest,,,"2.00567470"
13515,forest,,,"79.7240388"
13522,forest,,,"2256.92727"
13547,forest,,,"0.20239039"
13574,forest,,,"162.349378"
13606,forest,,,"6222.35982"
13625,forest,,,"12.8261081"
13657,forest,,,"2652822.33"
13683,forest,,,"5928.29912"
13720,forest,,,"820.019059"
13744,forest,,,"3763.79298"
13750,forest,,,"103.970614"
13777,forest,,,"73.9117684"
13778,forest,,,"828.463790"
13798,forest,,,"57.0407354"
13799,forest,,,"30.3091774"
13809,forest,,,"160.359403"
13861,forest,,,"2383.37064"
13893,forest,,,"2174.01807"
13895,forest,,,"174.943005"
13913,forest,,,"325.227017"
13959,forest,,,"10772.1649"
13972,forest,,,"150.728176"
13974,forest,,,"6424.26871"
13982,forest,,,"310.138446"
13984,forest,,,"3229.88291"
13985,forest,,,"5652.16104"
13988,forest,,,"858.518339"
13999,forest,,,"3.17916719"
14008,forest,,,"0.85209243"
14009,forest,,,"4317.68248"
14018,forest,,,"2647.67322"
14021,forest,,,"54.6925920"
14028,forest,,,"1864.00604"
14037,forest,,,"12.6340006"
14041,forest,,,"650.420690"
14058,forest,,,"85246.0018"
14061,forest,,,"289.767351"
14063,forest,,,"4952.92689"
14081,forest,,,"4064.88387"
14092,forest,,,"30.9299632"
14098,forest,,,"6746.33193"
14149,forest,,,"2492.48317"
14178,forest,,,"719.583259"
14190,forest,,,"1279.99405"
14202,forest,,,"1019.87682"
14217,forest,,,"3218.46540"
14226,forest,,,"218.162340"
14247,forest,,,"377290.750"
14250,forest,,,"11.5243654"
14259,forest,,,"6590.49418"
14260,forest,,,"7096730.09"
14294,forest,,,"12734.4362"
14327,forest,,,"17.5924996"
14334,forest,,,"1369717.04"
14340,forest,,,"660.641474"
14341,forest,,,"4018989.67"
14349,forest,,,"45191.8158"
14375,forest,,,"277.399588"
14394,forest,,,"154.397533"
14408,forest,,,"255606.723"
14410,forest,,,"2494.71403"
14417,forest,,,"12177.3951"
14419,forest,,,"12227.7047"
14428,forest,,,"5.47972480"
14429,forest,,,"15257.3284"
14430,forest,,,"54.0406430"
14437,forest,,,"472360.551"
14441,forest,,,"8714.06490"
14457,forest,,,"4461.31005"
14458,forest,,,"248689.451"
14459,forest,,,"2121.25903"
14481,forest,,,"2208755.07"
14483,forest,,,"911246.500"
14485,forest,,,"1111.93440"
14497,forest,,,"2282410.25"
14501,forest,,,"13438.1449"
14502,forest,,,"512028.504"
14527,forest,,,"7780.80770"
14529,forest,,,"7580.10628"
14534,forest,,,"16384.0881"
14535,forest,,,"41534.9699"
14539,forest,,,"62378.0739"
14541,forest,,,"17686.8397"
14544,forest,,,"62345.8199"
14545,forest,,,"33704.3840"
14553,forest,,,"825.215463"
14563,forest,,,"2502882.30"
14587,forest,,,"10015.0636"
14591,forest,,,"8982.14960"
14594,forest,,,"922092.288"
14610,forest,,,"0.32378368"
14613,forest,,,"1188993.10"
14614,forest,,,"503.081710"
14618,forest,,,"451261.658"
14621,forest,,,"174.400148"
14627,forest,,,"24472.2309"
14642,forest,,,"20.5187144"
14648,forest,,,"2801155.31"
14676,forest,,,"2.22554938"
14691,forest,,,"6344.75159"
14697,forest,,,"1734888.43"
14700,forest,,,"10903.1143"
14701,forest,,,"476059.990"
14715,forest,,,"3767564.31"
14717,forest,,,"60.6919441"
14719,forest,,,"3801728.62"
14786,forest,,,"426396.519"
14788,forest,,,"755888.696"
14789,forest,,,"1020.24778"
14811,forest,,,"178502.437"
14853,forest,,,"42.3100298"
14874,forest,,,"10662.2381"
14875,forest,,,"6766.75467"
14895,forest,,,"44685.4876"
14911,forest,,,"182822.455"
14920,forest,,,"23646.6334"
14934,forest,,,"46297.4712"
14961,forest,,,"66660.3735"
14962,forest,,,"8269.14002"
14963,forest,,,"31284.0883"
14964,forest,,,"1138.56746"
14968,forest,,,"11.2938283"
14969,forest,,,"3.20683775"
14978,forest,,,"8.73574775"
14979,forest,,,"10.2024815"
15026,forest,,,"0.06884869"
15042,forest,,,"3058436.65"
15043,forest,,,"255733.499"
15063,forest,,,"50.8007500"
15077,forest,,,"302829.298"
15109,forest,,,"24022.1374"
15110,forest,,,"4.64573467"
15111,forest,,,"1391.07132"
15112,forest,,,"550.507208"
15116,forest,,,"3461.55770"
15121,forest,,,"6176271.24"
15122,forest,,,"226.540955"
15149,forest,,,"28703.3975"
15154,forest,,,"1.43391775"
15174,forest,,,"13059.4934"
15175,forest,,,"5806.60405"
15222,forest,,,"4.23585338"
15227,forest,,,"114.479383"
15244,forest,,,"899.381789"
15247,forest,,,"1371.93620"
15286,forest,,,"94431.8949"
15370,forest,,,"7803.02720"
15372,forest,,,"992488.837"
15386,forest,,,"1293.94585"
15399,forest,,,"254773.480"
15459,forest,,,"213.128232"
15471,forest,,,"167419.406"
15481,forest,,,"1221.54104"
15505,forest,,,"2418.03259"
15506,forest,,,"3347.67091"
15512,forest,,,"6360.51645"
15518,forest,,,"12113.9854"
15530,forest,,,"5243.95254"
15532,forest,,,"5.39033577"
15539,forest,,,"14.9110251"
15572,forest,,,"2513.39625"
15587,forest,,,"46877.0344"
15589,forest,,,"143.736124"
15596,forest,,,"1011.23357"
15608,forest,,,"527.391170"
15615,forest,,,"696028.814"
15645,forest,,,"457075.572"
15646,forest,,,"0.00176131"
15716,forest,,,"16.2759511"
15727,forest,,,"328880.669"
15752,forest,,,"37.4254432"
15798,forest,,,"79960.1174"
15820,forest,,,"5036.47546"
15823,forest,,,"7521.73165"
15850,forest,,,"6047.38934"
15882,forest,,,"165115.750"
15885,forest,,,"2233.11743"
15926,forest,,,"46.5825839"
15943,forest,,,"5620726.03"
15948,forest,,,"1764.04578"
15954,forest,,,"117.146701"
15960,forest,,,"20610.1045"
15968,forest,,,"28487.6357"
15971,forest,,,"364417.545"
15984,forest,,,"3568822.90"
15995,forest,,,"2901378.46"
16004,forest,,,"78244.5923"
16006,forest,,,"235909.779"
16047,forest,,,"690.579508"
16063,forest,,,"165.880951"
16066,forest,,,"732230.486"
16072,forest,,,"297.642474"
16073,forest,,,"1219585.79"
16083,forest,,,"0.12754701"
16084,forest,,,"68.5413269"
16106,forest,,,"6521.13429"
16113,forest,,,"26.3014739"
16139,forest,,,"60.8190155"
16140,forest,,,"8605.05576"
16146,forest,,,"0.68274264"
16147,forest,,,"252.782122"
16176,forest,,,"97620.8383"
16177,forest,,,"316.621460"
16179,forest,,,"17055.2440"
16194,forest,,,"1350.75944"
16196,forest,,,"23011.0885"
16201,forest,,,"2127.43922"
16205,forest,,,"880074.328"
16209,forest,,,"3612997.88"
16213,forest,,,"7.69908714"
16243,forest,,,"2392.43939"
16258,forest,,,"172.461278"
16260,forest,,,"58.8893962"
16274,forest,,,"873923.733"
16278,forest,,,"0.81400124"
16293,forest,,,"1499543.92"
16297,forest,,,"10078.1272"
16301,forest,,,"5.08367786"
16304,forest,,,"11.1134538"
