fid,class,natura_cod,status,area
93743,natura2000,"2180",III,"21218.7357"
93744,natura2000,"2180",II,"107670.062"
93745,natura2000,2130*,I,"726.383661"
93746,natura2000,"2180",III,"17458.3450"
93747,natura2000,9010*,III,"4841.99182"
93748,natura2000,"2180",III,"48967.5003"
93749,natura2000,2130*,III,"51393.5996"
93750,natura2000,"2180",I,"293697.395"
93751,natura2000,"2180",I,"139832.195"
93752,natura2000,"2180",I,"40744.5129"
93753,natura2000,"2180",III,"78799.5314"
93754,natura2000,"2180",I,"69601.5562"
93760,natura2000,"2180",II,"7430.00629"
93762,natura2000,"2180",III,"1652.01992"
93763,natura2000,"2180",I,"29778.1246"
93764,natura2000,"2180",II,"66186.9656"
93765,natura2000,"2180",III,"9146.99208"
93766,natura2000,"2180",II,"47295.8873"
93767,natura2000,"2180",I,"18061.4113"
93768,natura2000,"2180",I,"59708.2758"
93771,natura2000,"1210",I,"57056.7099"
93779,natura2000,"2180",I,"12413.3592"
93781,natura2000,"2190",III,"326.106043"
93782,natura2000,"2190",I,"340.563153"
93783,natura2000,"2190",I,"1371.79088"
93784,natura2000,"2190",I,"3370.83372"
93785,natura2000,"2190",I,"4148.67792"
93786,natura2000,"2190",I,"3656.27102"
93787,natura2000,"2190",I,"358.805048"
93788,natura2000,"2190",II,"14333.9200"
93790,natura2000,"2190",II,"4905.35501"
93791,natura2000,"2190",II,"5172.69033"
93801,natura2000,"7230",II,"8079.72018"
93803,natura2000,9010*,III,"2856.00007"
93804,natura2000,9010*,III,"5096.18408"
93806,natura2000,9010*,I,"588.112219"
93807,natura2000,9010*,II,"6394.73291"
93808,natura2000,"7230",II,"66.4948899"
93809,natura2000,9010*,III,"114472.200"
93813,natura2000,9010*,III,"470.710506"
93814,natura2000,9010*,III,"4201.15726"
93815,natura2000,9010*,III,"96300.1602"
93816,natura2000,9010*,III,"112159.471"
93817,natura2000,9010*,II,"148044.422"
93819,natura2000,9010*,III,"21023.4576"
93821,natura2000,9010*,I,"1078.18785"
93822,natura2000,9010*,I,"3.60208049"
93823,natura2000,9010*,II,"7844.73519"
