fid,class,natura_cod,status,area
93421,natura2000,"9070",II,"360.218857"
93436,natura2000,9080*,I,"2171.99668"
93439,natura2000,9020*,I,"92563.5100"
93440,natura2000,9020*,I,"425.552112"
93458,natura2000,"9070",III,"986.381597"
93460,natura2000,1630*,II,"2226.38246"
93465,natura2000,"5130",II,"0.82069836"
93470,natura2000,"9070",I,"51.2578929"
93472,natura2000,1630*,II,"611.658777"
93474,natura2000,9080*,III,"11793.7357"
93477,natura2000,9080*,III,"233622.991"
93478,natura2000,9080*,III,"7443.75239"
93480,natura2000,1630*,I,"24896.8620"
93483,natura2000,1630*,III,"1.04182967"
93487,natura2000,1630*,I,"5450.86489"
93490,natura2000,"5130",II,"13916.5947"
93491,natura2000,1630*,III,"293.632713"
93492,natura2000,"5130",II,"12076.6864"
93496,natura2000,9080*,I,"9180.70778"
93497,natura2000,"1310",II,"0.56146725"
93498,natura2000,6530*,II,"20029.1467"
93499,natura2000,6270*,III,"7.26013020"
93500,natura2000,9010*,II,"150513.458"
93501,natura2000,9010*,I,"21682.7899"
93503,natura2000,1630*,I,"3607.19809"
93515,natura2000,"1310",I,"1.14513521"
93517,natura2000,"1310",II,"318.208695"
93526,natura2000,1630*,II,"0.03979012"
93527,natura2000,1630*,II,"369.701519"
93532,natura2000,1630*,II,"306.043806"
93533,natura2000,1630*,III,"2147.15931"
93539,natura2000,1630*,II,"13.4922391"
93540,natura2000,1630*,II,"512.875624"
93543,natura2000,1630*,II,"190.580824"
93547,natura2000,9010*,I,"13818.4535"
93548,natura2000,1630*,III,"2844.98511"
93553,natura2000,1630*,II,"998.673680"
93557,natura2000,1630*,I,"1026.80506"
93558,natura2000,1630*,III,"408.185451"
93559,natura2000,1630*,III,"685.540811"
93566,natura2000,1630*,III,"327.913964"
93574,natura2000,"5130",III,"1.92498148"
93576,natura2000,"5130",III,"4897.11577"
93579,natura2000,"5130",III,"10403.9418"
93580,natura2000,"5130",III,"648.883369"
93582,natura2000,"5130",II,"346.143405"
93587,natura2000,"5130",II,"483.529383"
93596,natura2000,6270*,III,"3782.57741"
93597,natura2000,6270*,I,"574.497084"
93602,natura2000,6280*,I,"1.65168553"
93603,natura2000,6280*,II,"209.955631"
93605,natura2000,6280*,II,"46.1154582"
93607,natura2000,6280*,II,"282.028035"
93608,natura2000,6280*,III,"0.52222915"
93609,natura2000,6280*,II,"4814.31784"
93611,natura2000,9010*,I,"13978.8017"
93612,natura2000,6280*,II,"2471.29440"
93613,natura2000,6280*,III,"483.950722"
93625,natura2000,6280*,III,"69.1450115"
93626,natura2000,6280*,II,"4545.55057"
93628,natura2000,6280*,II,"291.759191"
93631,natura2000,6280*,II,"63237.3262"
93632,natura2000,6270*,II,"13007.8357"
93633,natura2000,6280*,III,"7420.68361"
93634,natura2000,6280*,III,"16.7796311"
93635,natura2000,6280*,II,"3314.12332"
93637,natura2000,6530*,III,"107.063817"
93638,natura2000,6530*,I,"10708.7756"
93639,natura2000,6530*,III,"1.72176499"
93641,natura2000,6280*,III,"9.79904594"
93643,natura2000,"7230",III,"2517.31917"
93648,natura2000,"9070",II,"9.21716320"
93649,natura2000,"9070",III,"8607.27398"
93652,natura2000,"9070",II,"90116.2882"
93657,natura2000,"9070",II,"779.544831"
93662,natura2000,9080*,III,"3.47222656"
93663,natura2000,9080*,II,"23326.0559"
93666,natura2000,1630*,III,"65.3366903"
93667,natura2000,9010*,III,"27738.7395"
93669,natura2000,9010*,I,"10814.9157"
93670,natura2000,9010*,I,"85032.5073"
93671,natura2000,9010*,II,"55870.9671"
93679,natura2000,"9070",III,"6.09623745"
93684,natura2000,6280*,II,"2403.03286"
93685,natura2000,6530*,III,"37.7525589"
93687,natura2000,"9070",II,"242736.463"
93688,natura2000,6280*,I,"182.418449"
93689,natura2000,"7230",III,"2.43422688"
93690,natura2000,6280*,II,"2423.03013"
93691,natura2000,1630*,III,"1.37427592"
93692,natura2000,1630*,III,"15158.1461"
93693,natura2000,6280*,II,"155.450897"
93695,natura2000,"6410",II,"2457.77605"
93696,natura2000,1630*,I,"0.82502695"
93700,natura2000,1630*,III,"51.2221839"
93702,natura2000,1630*,III,"25.1566800"
93706,natura2000,1630*,III,"2638.10031"
93711,natura2000,1630*,III,"1312.62648"
93712,natura2000,1630*,III,"817.182030"
93714,natura2000,6270*,III,"25852.4100"
93720,natura2000,"6510",III,"5314.49308"
93725,natura2000,"6210",III,"1301.74499"
93909,natura2000,6280*,III,"116.948182"
93911,natura2000,6280*,II,"35140.0303"
93913,natura2000,6280*,II,"296.508164"
93914,natura2000,6280*,III,"0.21593392"
93922,natura2000,1630*,II,"970.665374"
93923,natura2000,1630*,II,"597.048882"
93925,natura2000,1630*,II,"356.464164"
93926,natura2000,1630*,II,"207.714553"
93928,natura2000,"5130",III,"0.04571700"
93930,natura2000,"5130",III,"14.1057032"
93931,natura2000,"5130",III,"951.544217"
93934,natura2000,"6210",I,"2972.00196"
93949,natura2000,6280*,III,"201.606088"
93950,natura2000,6280*,II,"386.200972"
93952,natura2000,6280*,II,"67.4913714"
93958,natura2000,6280*,II,"212.651568"
93959,natura2000,6280*,II,"89.5968173"
93967,natura2000,6280*,II,"31.7720563"
93969,natura2000,6280*,III,"74.1675405"
93971,natura2000,6280*,II,"1.97512653"
93973,natura2000,6280*,II,"66.5953248"
93976,natura2000,"6510",I,"0.17260789"
93978,natura2000,"6510",III,"8741.24846"
93979,natura2000,"6510",III,"343.592408"
93980,natura2000,"6510",I,"122.670257"
93981,natura2000,"6510",I,"93.6276904"
93983,natura2000,"9070",I,"110.462452"
93986,natura2000,"9070",III,"96.0464476"
93987,natura2000,"9070",III,"592.175241"
93991,natura2000,"9070",III,"622.853913"
93993,natura2000,"9070",III,"19.9427246"
93997,natura2000,"9070",III,"0.44341293"
94000,natura2000,"9070",III,"192.292218"
94015,natura2000,"7230",I,"24910.7778"
94016,natura2000,"7230",II,"0.07071989"
94473,natura2000,"7160",I,"587.171657"
94719,natura2000,"1210",III,"139.199273"
94724,natura2000,"5130",II,"6496.17003"
94726,natura2000,"6210",III,"312.193478"
94728,natura2000,6270*,II,"1311.30772"
94730,natura2000,"6410",III,"7261.66835"
94733,natura2000,"6430",II,"1283.65702"
94735,natura2000,"6510",II,"150.126122"
94736,natura2000,"6510",II,"14774.9144"
94737,natura2000,"7160",III,"32689.6496"
94740,natura2000,"7230",III,"28074.3847"
94742,natura2000,"7230",III,"1278.65433"
94743,natura2000,"7230",III,"5125.84085"
94744,natura2000,"7230",III,"13065.9792"
94748,natura2000,9010*,III,"12345.2377"
94750,natura2000,9010*,II,"66105.3995"
94754,natura2000,9080*,I,"85572.2616"
94755,natura2000,9080*,III,"20280.4117"
94756,natura2000,9080*,I,"8086.98788"
94759,natura2000,9010*,III,"102690.969"
94760,natura2000,9010*,III,"27586.4718"
94761,natura2000,9010*,II,"22212.5493"
94765,natura2000,9080*,III,"34505.6515"
94766,natura2000,9080*,II,"11859.0808"
94767,natura2000,"7230",II,"630.198293"
94768,natura2000,9080*,III,"18439.6826"
94769,natura2000,9080*,II,"6236.16938"
94770,natura2000,"7230",III,"6639.08271"
