fid,class,natura_cod,status,area,region
140915,natura2000,1630*,II,14868.6303,Hiiu
141041,natura2000,1630*,II,5202.16749,Hiiu
141046,natura2000,6210*,III,9748.58713,Hiiu
141056,natura2000,9070,III,332.707324,Hiiu
141058,natura2000,6530*,III,104.364739,Hiiu
141059,natura2000,1630*,I,3199.21602,Hiiu
141060,natura2000,9070,III,5655.54024,Hiiu
141164,natura2000,1630*,II,22858.9094,Hiiu
141166,natura2000,1630*,I,17690.3468,Hiiu
141181,natura2000,1630*,I,839.365356,Hiiu
141182,natura2000,5130,I,83375.9748,Hiiu
141277,natura2000,6280*,I,3015.0339,Hiiu
141278,natura2000,1630*,I,3961.23444,Hiiu
141279,natura2000,1630*,II,280349.608,Hiiu
141280,natura2000,1630*,III,60866.7778,Hiiu
141281,natura2000,5130,II,28837.2422,Hiiu
141283,natura2000,1630*,I,180.860525,Hiiu
141284,natura2000,1630*,III,2482.17905,Hiiu
141295,natura2000,1630*,II,9530.75779,Hiiu
142629,natura2000,9070,III,1424.49999,Hiiu
142658,natura2000,1630*,III,5582.22381,Hiiu
142775,natura2000,6410,II,3908.98879,Hiiu
142831,natura2000,6270*,I,52.4782486,Hiiu
142843,natura2000,9070,III,3296.90694,Hiiu
142846,natura2000,1630*,III,18370.3706,Hiiu
142852,natura2000,1630*,III,9520.4995,Hiiu
142921,natura2000,1630*,II,29657.3515,Hiiu
142923,natura2000,5130,III,15313.5748,Hiiu
142928,natura2000,1630*,II,46814.5198,Hiiu
142929,natura2000,6270*,I,9271.94518,Hiiu
142933,natura2000,1630*,II,35161.5663,Hiiu
142934,natura2000,1630*,III,400.048708,Hiiu
142935,natura2000,9070,III,340.64171,Hiiu
142936,natura2000,5130,III,8727.00351,Hiiu
143009,natura2000,1630*,III,13698.9721,Hiiu
143024,natura2000,5130,II,388.337417,Hiiu
143027,natura2000,9070,II,317.468404,Hiiu
143029,natura2000,1630*,III,2887.21382,Hiiu
143034,natura2000,1630*,I,16653.3659,Hiiu
143043,natura2000,5130,III,4381.41812,Hiiu
143321,natura2000,1630*,III,621.18981,Hiiu
143324,natura2000,1630*,II,21656.5898,Hiiu
143325,natura2000,1630*,III,6000.78012,Hiiu
143329,natura2000,6210*,II,6075.70161,Hiiu
143331,natura2000,1630*,I,155538.329,Hiiu
143333,natura2000,1630*,III,556.384422,Hiiu
143334,natura2000,5130,III,16254.6117,Hiiu
143335,natura2000,9070,II,255.224345,Hiiu
143337,natura2000,5130,III,977.886276,Hiiu
143339,natura2000,1630*,I,100375.782,Hiiu
143340,natura2000,1630*,III,48534.2315,Hiiu
143341,natura2000,1630*,III,31185.906,Hiiu
143470,natura2000,5130,III,36331.9998,Hiiu
143471,natura2000,6280*,II,604.724487,Hiiu
143473,natura2000,1630*,I,63641.5231,Hiiu
143475,natura2000,6280*,III,8429.48459,Hiiu
143477,natura2000,6280*,I,726.475191,Hiiu
143479,natura2000,1630*,III,60952.6314,Hiiu
143482,natura2000,6280*,III,891.449254,Hiiu
143485,natura2000,1630*,III,25360.7055,Hiiu
143486,natura2000,6280*,II,27660.4303,Hiiu
143508,natura2000,1630*,II,514.072713,Hiiu
143510,natura2000,1630*,I,593.153013,Hiiu
143514,natura2000,1630*,I,87853.7596,Hiiu
143535,natura2000,6280*,I,20265.2063,Hiiu
143553,natura2000,6280*,III,10368.6761,Hiiu
100746,forest,,,12308.8787,Ida-Viru
101564,forest,,,850.431076,Ida-Viru
101592,forest,,,506.415783,Ida-Viru
101637,forest,,,9911.30482,Ida-Viru
102595,forest,,,7088.54302,Ida-Viru
102771,forest,,,776.853962,Ida-Viru
102951,forest,,,5948.52321,Ida-Viru
103024,forest,,,5781.52032,Ida-Viru
103025,forest,,,1035.73514,Ida-Viru
103030,forest,,,792.371263,Ida-Viru
103031,forest,,,637.889773,Ida-Viru
103056,forest,,,2128.15005,Ida-Viru
103064,forest,,,2780.24674,Ida-Viru
103646,forest,,,379.108968,Ida-Viru
103659,forest,,,4964.76416,Ida-Viru
103703,forest,,,188.668688,Ida-Viru
103755,forest,,,482.95983,Ida-Viru
103797,forest,,,16149.0825,Ida-Viru
104033,forest,,,3771.77554,Ida-Viru
104051,forest,,,567.472262,Ida-Viru
104137,forest,,,7336.15421,Ida-Viru
104146,forest,,,624.823008,Ida-Viru
104292,forest,,,73115.5335,Ida-Viru
104323,forest,,,525.655677,Ida-Viru
104394,forest,,,296.537417,Ida-Viru
104480,forest,,,1751.05957,Ida-Viru
104488,forest,,,1435.10714,Ida-Viru
104549,forest,,,3064.83543,Ida-Viru
104604,forest,,,208.639789,Ida-Viru
104747,forest,,,1395.8018,Ida-Viru
104757,forest,,,228.199423,Ida-Viru
104794,forest,,,5178.4902,Ida-Viru
104880,forest,,,4133.34222,Ida-Viru
105031,forest,,,577.07796,Ida-Viru
105166,forest,,,1209.43292,Ida-Viru
105463,forest,,,3925.47765,Ida-Viru
105680,forest,,,591.944571,Ida-Viru
105681,forest,,,881.62043,Ida-Viru
105694,forest,,,295.209057,Ida-Viru
105891,forest,,,283.518671,Ida-Viru
106116,forest,,,1650.88136,Ida-Viru
106539,forest,,,1909.58715,Ida-Viru
106823,forest,,,2319.82944,Ida-Viru
106943,forest,,,246.404273,Ida-Viru
107094,forest,,,250.175778,Ida-Viru
107114,forest,,,2349.38889,Ida-Viru
107179,forest,,,5351.71991,Ida-Viru
107204,forest,,,942.854961,Ida-Viru
107333,forest,,,27340.1456,Ida-Viru
107468,forest,,,10892.1869,Ida-Viru
107469,forest,,,27627.5846,Ida-Viru
107477,forest,,,538.934628,Ida-Viru
107527,forest,,,1251.09487,Ida-Viru
107569,forest,,,2806.74637,Ida-Viru
107570,forest,,,86731.0997,Ida-Viru
107583,forest,,,81999.7942,Ida-Viru
107766,forest,,,793.193864,Ida-Viru
107802,forest,,,875.260687,Ida-Viru
107814,forest,,,1515.48017,Ida-Viru
108323,forest,,,73548.3635,Ida-Viru
108581,forest,,,42252.6965,Ida-Viru
108764,forest,,,34518.5259,Ida-Viru
108900,forest,,,944.609556,Ida-Viru
109087,forest,,,44578.1433,Ida-Viru
109119,forest,,,34894.5711,Ida-Viru
109346,forest,,,14370.6943,Ida-Viru
109377,forest,,,4975.26042,Ida-Viru
109384,forest,,,6229.76518,Ida-Viru
109526,forest,,,17360.6488,Ida-Viru
109766,forest,,,242.359053,Ida-Viru
109806,forest,,,202.66625,Ida-Viru
109947,forest,,,509.409574,Ida-Viru
110003,forest,,,47261.7512,Ida-Viru
110089,forest,,,766.751947,Ida-Viru
110147,forest,,,1117.89789,Ida-Viru
110189,forest,,,1140.2303,Ida-Viru
110304,forest,,,40347.7264,Ida-Viru
110326,forest,,,340.361134,Ida-Viru
110589,forest,,,1275.28665,Ida-Viru
110656,forest,,,746.672205,Ida-Viru
110731,forest,,,1553.98258,Ida-Viru
110762,forest,,,133.284071,Ida-Viru
110801,forest,,,141.993777,Ida-Viru
110856,forest,,,839.401042,Ida-Viru
111028,forest,,,121.161595,Ida-Viru
111094,forest,,,530.953683,Ida-Viru
111113,forest,,,356.134522,Ida-Viru
111257,forest,,,245.165987,Ida-Viru
111265,forest,,,4831.63417,Ida-Viru
111304,forest,,,4.38009411,Ida-Viru
111555,forest,,,1070.12109,Ida-Viru
111598,forest,,,714.07122,Ida-Viru
111708,forest,,,430.37603,Ida-Viru
111710,forest,,,5142.11138,Ida-Viru
111880,forest,,,6425.49828,Ida-Viru
111979,forest,,,3284.87064,Ida-Viru
112023,forest,,,65661.0388,Ida-Viru
112088,forest,,,107.091851,Ida-Viru
112175,forest,,,1306.62985,Ida-Viru
112184,forest,,,548.432528,Ida-Viru
112207,forest,,,9208.77282,Ida-Viru
112337,forest,,,377.683931,Ida-Viru
112536,forest,,,3669.3778,Ida-Viru
112611,forest,,,324.383238,Ida-Viru
112624,forest,,,811.72531,Ida-Viru
112655,forest,,,1385.45758,Ida-Viru
112988,forest,,,1246.00032,Ida-Viru
113040,forest,,,346.784853,Ida-Viru
113078,forest,,,3278.98208,Ida-Viru
113141,forest,,,476.832079,Ida-Viru
113182,forest,,,320.817245,Ida-Viru
113254,forest,,,751.407103,Ida-Viru
113264,forest,,,9085.13949,Ida-Viru
113402,forest,,,11814.6144,Ida-Viru
113503,forest,,,16252.6997,Ida-Viru
113721,forest,,,9077.21281,Ida-Viru
113740,forest,,,412.093518,Ida-Viru
113764,forest,,,2450.87239,Ida-Viru
113929,forest,,,12940.2438,Ida-Viru
114023,forest,,,24803.4247,Ida-Viru
114024,forest,,,206296.421,Ida-Viru
114025,forest,,,52817.2584,Ida-Viru
114050,forest,,,137.458656,Ida-Viru
114087,forest,,,60707.9813,Ida-Viru
114164,forest,,,2019.06674,Ida-Viru
114194,forest,,,297.780075,Ida-Viru
114271,forest,,,153.093057,Ida-Viru
114370,forest,,,116.948416,Ida-Viru
114618,forest,,,193994.955,Ida-Viru
114627,forest,,,1393.3637,Ida-Viru
114878,forest,,,1093.16988,Ida-Viru
114882,forest,,,29546.4953,Ida-Viru
114893,forest,,,6367.89147,Ida-Viru
115081,forest,,,4121.22304,Ida-Viru
115113,forest,,,9513.59023,Ida-Viru
115291,forest,,,11227.3824,Ida-Viru
115386,forest,,,6.91532281,Ida-Viru
115506,forest,,,1148.55559,Ida-Viru
115611,forest,,,9246.0053,Ida-Viru
115633,forest,,,6063.05461,Ida-Viru
115736,forest,,,1416.36587,Ida-Viru
115739,forest,,,801.369067,Ida-Viru
115866,forest,,,24910.1815,Ida-Viru
115913,forest,,,30466.3977,Ida-Viru
115915,forest,,,25051.8711,Ida-Viru
115916,forest,,,55025.7537,Ida-Viru
115926,forest,,,76491.7842,Ida-Viru
116026,perm,,,412.081689,Ida-Viru
116187,perm,,,7.2615702,Ida-Viru
116275,perm,,,59.0175292,Ida-Viru
116495,perm,,,17.2508499,Ida-Viru
116508,perm,,,422.362616,Ida-Viru
116594,perm,,,17.1144582,Ida-Viru
116647,perm,,,7.82802792,Ida-Viru
116670,perm,,,209.111002,Ida-Viru
116689,perm,,,28.8655445,Ida-Viru
116748,perm,,,107.511849,Ida-Viru
116908,perm,,,221.789876,Ida-Viru
116972,perm,,,164.515247,Ida-Viru
117010,perm,,,200.025464,Ida-Viru
117246,perm,,,38.9034209,Ida-Viru
117348,perm,,,31.334608,Ida-Viru
117349,perm,,,276.965358,Ida-Viru
117400,perm,,,380.628681,Ida-Viru
117441,perm,,,2714.15855,Ida-Viru
117506,perm,,,190.763979,Ida-Viru
117526,perm,,,46.2915944,Ida-Viru
117672,perm,,,64.9447108,Ida-Viru
117715,perm,,,185.49045,Ida-Viru
117889,perm,,,316.219452,Ida-Viru
117920,perm,,,542.03471,Ida-Viru
118105,perm,,,223.949105,Ida-Viru
118168,perm,,,40.368165,Ida-Viru
118585,perm,,,238.682576,Ida-Viru
118639,perm,,,68.0931014,Ida-Viru
119116,perm,,,0.01616666,Ida-Viru
119460,perm,,,99.4192295,Ida-Viru
119640,perm,,,128.190323,Ida-Viru
119765,perm,,,55.9866884,Ida-Viru
119767,perm,,,3.00371911,Ida-Viru
120122,natura2000,9050,III,1426.89335,Ida-Viru
120133,natura2000,1210,I,720.110941,Ida-Viru
120229,natura2000,9180*,I,13560.1888,Ida-Viru
120230,natura2000,9180*,I,37.3290754,Ida-Viru
120253,natura2000,8210,III,2097.67353,Ida-Viru
120256,natura2000,1640,III,4257.29734,Ida-Viru
120838,natura2000,3260,II,456.261353,Ida-Viru
120839,natura2000,3260,II,2417.20022,Ida-Viru
120882,natura2000,9180*,III,25269.2408,Ida-Viru
120885,natura2000,9180*,III,9996.24589,Ida-Viru
121890,natura2000,9020*,I,50.3227097,Ida-Viru
122779,natura2000,6270*,III,340.312439,Ida-Viru
122780,natura2000,6430,III,749.75075,Ida-Viru
123868,natura2000,8210,I,92.3981336,Ida-Viru
123881,natura2000,8210,I,50.6225257,Ida-Viru
123896,natura2000,1640,III,189.565783,Ida-Viru
130303,natura2000,9050,B,4556.79288,Ida-Viru
130340,natura2000,-,D,419.769954,Ida-Viru
132495,natura2000,,,18583.425,Ida-Viru
132579,natura2000,"6430, 6270",,8641.93103,Ida-Viru
132580,natura2000,"6270, 6210",,9539.97384,Ida-Viru
132615,natura2000,"6270, 7230",,7725.1435,Ida-Viru
132688,natura2000,6280,,2224.71471,Ida-Viru
100708,forest,,,20918.6231,Laane-Viru
100921,forest,,,2028.37155,Laane-Viru
100935,forest,,,992.951263,Laane-Viru
101003,forest,,,545.397403,Laane-Viru
101088,forest,,,14353.955,Laane-Viru
101280,forest,,,761.540857,Laane-Viru
101325,forest,,,6026.69434,Laane-Viru
101584,forest,,,1981.87626,Laane-Viru
101647,forest,,,214.20676,Laane-Viru
102106,forest,,,885.494431,Laane-Viru
102620,forest,,,230.637626,Laane-Viru
102872,forest,,,8841.3442,Laane-Viru
102892,forest,,,859.301142,Laane-Viru
102949,forest,,,1825.05772,Laane-Viru
103116,forest,,,5545.35732,Laane-Viru
103715,forest,,,640.264207,Laane-Viru
103722,forest,,,163.601404,Laane-Viru
104420,forest,,,328.434056,Laane-Viru
104447,forest,,,608.368594,Laane-Viru
104840,forest,,,993.344927,Laane-Viru
104928,forest,,,1384.79968,Laane-Viru
105120,forest,,,1174.11472,Laane-Viru
105709,forest,,,4273.36292,Laane-Viru
105835,forest,,,1835.65102,Laane-Viru
105883,forest,,,1093.9808,Laane-Viru
106431,forest,,,226.662594,Laane-Viru
106684,forest,,,9.48920665,Laane-Viru
106758,forest,,,2367.88957,Laane-Viru
106870,forest,,,1520.12645,Laane-Viru
106886,forest,,,7151.46209,Laane-Viru
106920,forest,,,1442.28352,Laane-Viru
107142,forest,,,291.500984,Laane-Viru
107240,forest,,,139.506626,Laane-Viru
107385,forest,,,121.757415,Laane-Viru
107481,forest,,,8762.77746,Laane-Viru
107511,forest,,,281.366825,Laane-Viru
107650,forest,,,1256.34184,Laane-Viru
107745,forest,,,1166.22677,Laane-Viru
107759,forest,,,22.1577552,Laane-Viru
107765,forest,,,98.1764258,Laane-Viru
107799,forest,,,17294.1823,Laane-Viru
107821,forest,,,21458.9514,Laane-Viru
107841,forest,,,33596.9538,Laane-Viru
108331,forest,,,176.158281,Laane-Viru
108339,forest,,,1253.48961,Laane-Viru
108456,forest,,,8284.42193,Laane-Viru
108543,forest,,,19282.8875,Laane-Viru
108752,forest,,,7136.4881,Laane-Viru
109421,forest,,,2508.83614,Laane-Viru
109521,forest,,,387.750638,Laane-Viru
109550,forest,,,873.874879,Laane-Viru
109601,forest,,,13297.6497,Laane-Viru
109660,forest,,,910.5717,Laane-Viru
109668,forest,,,362.474733,Laane-Viru
109670,forest,,,194.99631,Laane-Viru
109739,forest,,,2919.60196,Laane-Viru
109790,forest,,,6122.68647,Laane-Viru
109878,forest,,,255.607171,Laane-Viru
109901,forest,,,1931.06885,Laane-Viru
110105,forest,,,234.149429,Laane-Viru
110129,forest,,,3972.38078,Laane-Viru
110195,forest,,,582.444496,Laane-Viru
110261,forest,,,2655.48416,Laane-Viru
110307,forest,,,4683.99051,Laane-Viru
110332,forest,,,765.008612,Laane-Viru
110436,forest,,,2549.25876,Laane-Viru
110654,forest,,,2072.26201,Laane-Viru
110668,forest,,,929.279568,Laane-Viru
110673,forest,,,2468.88516,Laane-Viru
110849,forest,,,1274.75484,Laane-Viru
110857,forest,,,1233.66475,Laane-Viru
110899,forest,,,199.388815,Laane-Viru
110909,forest,,,12951.3178,Laane-Viru
110929,forest,,,31903.3733,Laane-Viru
111065,forest,,,1227.85564,Laane-Viru
111105,forest,,,692.383896,Laane-Viru
111123,forest,,,105548.61,Laane-Viru
111127,forest,,,24292.2571,Laane-Viru
111210,forest,,,332.529155,Laane-Viru
111312,forest,,,388.381,Laane-Viru
111339,forest,,,4708.6852,Laane-Viru
111395,forest,,,256.433097,Laane-Viru
111465,forest,,,1927.78501,Laane-Viru
111482,forest,,,527.75537,Laane-Viru
111487,forest,,,342.988539,Laane-Viru
111493,forest,,,182.794515,Laane-Viru
111985,forest,,,4102.24029,Laane-Viru
112051,forest,,,211.362692,Laane-Viru
112098,forest,,,1452.22219,Laane-Viru
112522,forest,,,41232.5728,Laane-Viru
112531,forest,,,182.685653,Laane-Viru
112614,forest,,,565.643734,Laane-Viru
112634,forest,,,1825.44918,Laane-Viru
112683,forest,,,6715.82779,Laane-Viru
112787,forest,,,91.8587029,Laane-Viru
112879,forest,,,327.058532,Laane-Viru
112990,forest,,,256.934503,Laane-Viru
113241,forest,,,1519.75255,Laane-Viru
113334,forest,,,368.726567,Laane-Viru
113426,forest,,,5207.68662,Laane-Viru
113437,forest,,,1510.81525,Laane-Viru
113515,forest,,,8028.20586,Laane-Viru
113557,forest,,,2226.95834,Laane-Viru
113562,forest,,,3868.94112,Laane-Viru
113579,forest,,,1847.65345,Laane-Viru
113633,forest,,,1913.47908,Laane-Viru
113655,forest,,,231.499637,Laane-Viru
113671,forest,,,293.688073,Laane-Viru
113672,forest,,,1366.97168,Laane-Viru
113695,forest,,,1191.44603,Laane-Viru
113704,forest,,,8610.2606,Laane-Viru
113776,forest,,,3098.36403,Laane-Viru
113906,forest,,,4736.19243,Laane-Viru
113922,forest,,,271.299777,Laane-Viru
113970,forest,,,4701.78053,Laane-Viru
113979,forest,,,106422.751,Laane-Viru
113989,forest,,,181.752406,Laane-Viru
114078,forest,,,5815.95302,Laane-Viru
114083,forest,,,10118.9979,Laane-Viru
114187,forest,,,19492.1643,Laane-Viru
114258,forest,,,5166.70243,Laane-Viru
114273,forest,,,3437.93345,Laane-Viru
114297,forest,,,41165.0547,Laane-Viru
114301,forest,,,408.445521,Laane-Viru
114319,forest,,,3435.87887,Laane-Viru
114320,forest,,,15798.9611,Laane-Viru
114376,forest,,,879.659401,Laane-Viru
114445,forest,,,320.507932,Laane-Viru
114568,forest,,,14391.6311,Laane-Viru
114621,forest,,,1851.17422,Laane-Viru
114628,forest,,,6413.07624,Laane-Viru
114659,forest,,,2018.41934,Laane-Viru
114662,forest,,,760.535016,Laane-Viru
114664,forest,,,223.011508,Laane-Viru
114666,forest,,,549.461101,Laane-Viru
114673,forest,,,2891.63857,Laane-Viru
114688,forest,,,5345.48071,Laane-Viru
114689,forest,,,3476.26039,Laane-Viru
114691,forest,,,3199.07099,Laane-Viru
114697,forest,,,1116.89431,Laane-Viru
114709,forest,,,42684.2153,Laane-Viru
114719,forest,,,41.7689623,Laane-Viru
114721,forest,,,806.085948,Laane-Viru
114800,forest,,,64684.242,Laane-Viru
114890,forest,,,423.387472,Laane-Viru
114897,forest,,,321.781573,Laane-Viru
114901,forest,,,8523.20967,Laane-Viru
115108,forest,,,5319.99539,Laane-Viru
115180,forest,,,592.999249,Laane-Viru
115252,forest,,,1746.94939,Laane-Viru
115280,forest,,,12234.2281,Laane-Viru
115286,forest,,,110.333527,Laane-Viru
115294,forest,,,2699.75359,Laane-Viru
115299,forest,,,650.306763,Laane-Viru
115326,forest,,,45717.4324,Laane-Viru
115365,forest,,,1942.95355,Laane-Viru
115499,forest,,,357.699798,Laane-Viru
115585,forest,,,59747.5316,Laane-Viru
115586,forest,,,4759.47332,Laane-Viru
115848,forest,,,5051.79013,Laane-Viru
115901,forest,,,48215.6321,Laane-Viru
115925,forest,,,349.187281,Laane-Viru
115995,perm,,,0.0845551,Laane-Viru
116157,perm,,,43.1569807,Laane-Viru
116247,perm,,,162.822516,Laane-Viru
116308,perm,,,23.2056481,Laane-Viru
116350,perm,,,1.34331356,Laane-Viru
116380,perm,,,18.4735067,Laane-Viru
116415,perm,,,2.88634394,Laane-Viru
116494,perm,,,58.6522785,Laane-Viru
116618,perm,,,121.46864,Laane-Viru
116624,perm,,,208.26607,Laane-Viru
116642,perm,,,167.011425,Laane-Viru
116667,perm,,,691.280826,Laane-Viru
116865,perm,,,129.718756,Laane-Viru
116977,perm,,,247.74472,Laane-Viru
117125,perm,,,168.030431,Laane-Viru
117168,perm,,,63.6033952,Laane-Viru
117283,perm,,,74.312596,Laane-Viru
117376,perm,,,84.8019853,Laane-Viru
117979,perm,,,122.965299,Laane-Viru
118062,perm,,,115.998569,Laane-Viru
118284,perm,,,207.290705,Laane-Viru
118400,perm,,,144.692247,Laane-Viru
118402,perm,,,276.966327,Laane-Viru
118587,perm,,,302.573774,Laane-Viru
118687,perm,,,53.5326924,Laane-Viru
118688,perm,,,3.4603763,Laane-Viru
118692,perm,,,130.242496,Laane-Viru
118726,perm,,,26.1374516,Laane-Viru
118797,perm,,,72.3799257,Laane-Viru
118814,perm,,,13.2988891,Laane-Viru
118825,perm,,,379.505163,Laane-Viru
119178,perm,,,116.544185,Laane-Viru
119297,perm,,,327.471661,Laane-Viru
119304,perm,,,55.8907098,Laane-Viru
119421,perm,,,76.8742452,Laane-Viru
119428,perm,,,260.493515,Laane-Viru
119490,perm,,,431.196692,Laane-Viru
119501,perm,,,44.767372,Laane-Viru
119503,perm,,,431.000548,Laane-Viru
119508,perm,,,216.111281,Laane-Viru
119516,perm,,,1204.83427,Laane-Viru
119568,perm,,,34.8204731,Laane-Viru
119742,perm,,,290.38117,Laane-Viru
119755,perm,,,161.403228,Laane-Viru
119852,perm,,,183.133954,Laane-Viru
119877,perm,,,0.53066854,Laane-Viru
119900,perm,,,14.7289792,Laane-Viru
119924,perm,,,38.4732354,Laane-Viru
119993,natura2000,2140*,II,345.655506,Laane-Viru
120038,natura2000,1210,I,252.488378,Laane-Viru
120041,natura2000,1210,I,962.178423,Laane-Viru
120250,natura2000,6270*,III,4006.0978,Laane-Viru
120260,natura2000,1220,I,311.462414,Laane-Viru
120264,natura2000,1640,I,2317.47867,Laane-Viru
120265,natura2000,1640,I,3795.87117,Laane-Viru
120268,natura2000,1640,I,196.447521,Laane-Viru
120787,natura2000,6270*,III,486.959731,Laane-Viru
120794,natura2000,9010*,I,19852.3691,Laane-Viru
120841,natura2000,3260,I,695.630412,Laane-Viru
121162,natura2000,9010*,I,2.83440164,Laane-Viru
121579,natura2000,2110,III,491.450846,Laane-Viru
121581,natura2000,2120,III,2445.20133,Laane-Viru
121583,natura2000,1210,III,2151.87131,Laane-Viru
121588,natura2000,1210,I,3180.78356,Laane-Viru
121589,natura2000,1620,II,7996.16092,Laane-Viru
121590,natura2000,1620,III,3298.91803,Laane-Viru
121591,natura2000,1640,II,26479.4264,Laane-Viru
121592,natura2000,1620,III,488.313212,Laane-Viru
121593,natura2000,1640,II,282.214315,Laane-Viru
121594,natura2000,1220,II,634.1008,Laane-Viru
121602,natura2000,1640,III,7491.47635,Laane-Viru
121603,natura2000,1220,III,4511.1315,Laane-Viru
121611,natura2000,2120,III,649.516944,Laane-Viru
121613,natura2000,1210,II,518.776775,Laane-Viru
121614,natura2000,1220,III,101.177007,Laane-Viru
121615,natura2000,1210,II,149.802269,Laane-Viru
121821,natura2000,9080*,I,123.31174,Laane-Viru
121884,natura2000,6530*,III,20.3721875,Laane-Viru
121938,natura2000,9080*,II,1233.7508,Laane-Viru
122050,natura2000,1220,III,892.390163,Laane-Viru
122822,natura2000,9070,III,536.61212,Laane-Viru
123030,natura2000,1630*,I,17709.8606,Laane-Viru
123530,natura2000,9080*,II,101.194358,Laane-Viru
123531,natura2000,9080*,II,13084.423,Laane-Viru
123534,natura2000,9180*,I,452.577945,Laane-Viru
124934,natura2000,9010*,II,3464.16997,Laane-Viru
124950,natura2000,9010*,II,546.272954,Laane-Viru
124951,natura2000,9010*,I,635.768322,Laane-Viru
125122,natura2000,9010*,I,1.04891002,Laane-Viru
125125,natura2000,9010*,I,31723.4187,Laane-Viru
125126,natura2000,9010*,II,4255.77981,Laane-Viru
125133,natura2000,9010*,I,4437.6739,Laane-Viru
125979,natura2000,9010*,II,76.7353517,Laane-Viru
125997,natura2000,9010*,II,32.696698,Laane-Viru
127749,natura2000,9010*,II,78.7056467,Laane-Viru
127811,natura2000,9010*,I,7051.77353,Laane-Viru
127861,natura2000,1210,I,517.946856,Laane-Viru
127996,natura2000,1640,I,541.972371,Laane-Viru
128085,natura2000,2120,III,2520.34588,Laane-Viru
128169,natura2000,1220,II,7902.19402,Laane-Viru
128280,natura2000,1640,II,1832.62695,Laane-Viru
128324,natura2000,1210,II,2659.96716,Laane-Viru
128325,natura2000,9010*,II,1011.54081,Laane-Viru
128334,natura2000,1210,II,3061.40659,Laane-Viru
128335,natura2000,9010*,II,199.013708,Laane-Viru
128358,natura2000,1220,II,2848.98852,Laane-Viru
128360,natura2000,1220,I,3049.35037,Laane-Viru
128489,natura2000,1220,II,697.380392,Laane-Viru
128522,natura2000,1220,II,208.604016,Laane-Viru
128530,natura2000,2140*,II,327.540987,Laane-Viru
128549,natura2000,9010*,II,190.579665,Laane-Viru
128551,natura2000,1220,II,3444.17908,Laane-Viru
128632,natura2000,9010*,I,1726.28633,Laane-Viru
128688,natura2000,1210,II,988.120105,Laane-Viru
128692,natura2000,9010*,II,974.540757,Laane-Viru
128725,natura2000,9010*,I,210.01848,Laane-Viru
128749,natura2000,9010*,III,516.618644,Laane-Viru
128760,natura2000,7230,III,169.526517,Laane-Viru
128804,natura2000,1640,II,3972.36412,Laane-Viru
128905,natura2000,1640,III,547.867586,Laane-Viru
129000,natura2000,9010*,II,737.493453,Laane-Viru
129029,natura2000,1210,III,346.183447,Laane-Viru
129111,natura2000,91D0*,I,24311.0796,Laane-Viru
129112,natura2000,9080*,I,11535.9084,Laane-Viru
129211,natura2000,1630*,II,266.70862,Laane-Viru
129403,natura2000,1630*,III,1351.66711,Laane-Viru
129413,natura2000,6530*,III,3.15390318,Laane-Viru
129694,natura2000,6530*,III,146.960802,Laane-Viru
129814,natura2000,2180,I,19.1653754,Laane-Viru
129871,natura2000,9010*,I,2588.01638,Laane-Viru
129931,natura2000,3260,III,226.79812,Laane-Viru
130096,natura2000,3260,III,1254.5958,Laane-Viru
130506,natura2000,-,C,3260.96703,Laane-Viru
130519,natura2000,"9080, 9020",B,9853.96032,Laane-Viru
130723,natura2000,"9080, 9050",C,222.835991,Laane-Viru
130738,natura2000,9010,A,22.2324309,Laane-Viru
130778,natura2000,-,C,0.29989744,Laane-Viru
131806,natura2000,"1630, 6270",,7135.25227,Laane-Viru
131870,natura2000,6280,,4.26324443,Laane-Viru
131902,natura2000,1630,,1.04740012,Laane-Viru
131903,natura2000,9070,,1.28763562,Laane-Viru
131905,natura2000,1630,,3.93761408,Laane-Viru
131914,natura2000,9070,,2427.69674,Laane-Viru
131991,natura2000,1630,,17.5412616,Laane-Viru
132098,natura2000,6430,,19038.1067,Laane-Viru
132112,natura2000,6430,,4601.66295,Laane-Viru
132169,natura2000,6270,,521.649799,Laane-Viru
132170,natura2000,7230,,24265.2225,Laane-Viru
132509,natura2000,,,29303.4944,Laane-Viru
132605,natura2000,"7230, 6270",,599.089508,Laane-Viru
132606,natura2000,6510,,158.108346,Laane-Viru
132629,natura2000,6530,,3853.22559,Laane-Viru
132674,natura2000,6280,,4233.54862,Laane-Viru
132683,natura2000,6530,,3869.89865,Laane-Viru
132736,natura2000,6530,,3851.96718,Laane-Viru
132742,natura2000,9070,,18772.1919,Laane-Viru
132971,natura2000,1630*,III,1695.73077,Laane-Viru
133024,natura2000,1630*,III,9202.21012,Laane-Viru
133241,natura2000,6530*,III,1051.32748,Laane-Viru
134286,natura2000,6530*,II,8270.06212,Laane-Viru
136411,natura2000,6280*,III,61094.3706,Laane-Viru
136707,natura2000,6510,III,7959.84909,Laane-Viru
136835,natura2000,6430,III,165.136804,Laane-Viru
136859,natura2000,6270*,III,242.788793,Laane-Viru
136906,natura2000,6270*,II,108.594983,Laane-Viru
141146,natura2000,6280*,III,15179.0774,Laane-Viru
143408,natura2000,1630*,III,22630.2514,Laane-Viru
143415,natura2000,1630*,I,18400.8271,Laane-Viru
71771,forest,,,178.146634,Laane
